407,Tolong adu program,non_sara
408,Beliau para pemimpin hebat Indonesia! Kita bangga ,non_sara
409,baca ini dulu lah biar mendinginkan suasana #DebatFinalPilkadaJKT,non_sara
410,"Aduuuh gimana ini pak pres, apa sudah koordinasi dulu sama semua rs ?",non_sara
411,JADI DEBAT TERAKHIR NANTI MALAM PILIHANMU JATUH KE PASLON YANG MANA? #DebatFinalPilkadaJKT #Debat3PilkadaDKI,non_sara
412,fitnah lebih kejam loh dari pembunuhan #DebatFinalPilkadaJKT,non_sara
413,mari #debatsehat. jangan coba pakai #datasesat. #DebatFinalPilkadaJKT #DebatFinalDiKompasTV,non_sara
414,@TirtoID Kenapa sih di mata manusia apabila ada manusia yg serupa dan tidak sama dgn lainnya selalu direndahkan?,non_sara
415,"""@republikaonline: Ahok Janji Berani Tutup Tempat Hiburan Malam yang Jual Narkoba",non_sara
416,Agus-Sylvi sisipkan bahasa jawa saat debat ,non_sara
417,#DebatFinalPilkadaJKT *pemimpin harus dapat ciptakan suasana damai tentram dan bukan adu domba atau hasutan,non_sara
418,Jadi akan tetap dibawah indonesia tapi warga dan masyarakat papua punya kekuasaan lebih besar untuk mengatur papua.,non_sara
419,Melibatkan yang paham pada bidangnya untuk duduk bersama memecahkan solusi. Cara kepemimpinan yg cerdas ! #DebatFinalPilkadaJKT,non_sara
420,"""@tribunjateng: Saat Jeda, Ahok dan Djarot Sapa Ganjar Pranowo dari Atas Panggung""",non_sara
421,"""Pak Ahok : penyandang disabilitas bukan hanya mereka, suatu saat kita juga bisa jadi. #DebatFinalPilkadaJKT""",non_sara
422,"""Fadli Zon Minta Mendagri Segera Menonaktifkan Ahok Jadi Gubernur DKI""",non_sara
423,"""Ahmad Dhani Tak Puas Debat Pilkada, Masalah Jalan di Bekasi Belum Sempat Terungkap""",non_sara
424,"""Awasi Kecurangan Pilkada, Agus - Sylvi Pakai Aplikasi Ini""",non_sara
425,Istighotsah Bersama Ahok Catut Logo NU ,non_sara
426,"""Mendagri Tambah Pusing, Ketika MA Emoh Keluarkan Fatwa Status Gubernur Penista Agama """,non_sara
427,Apakah pengusaha tidak boleh di sebut pribadi.. apakah pribadi hanya milik selain pengusaha..?,non_sara
428,Debat sama berantem beda tipis #DebatFinalPilkadaJKT,non_sara
429,"""@TirtoID: Soal gerakan-gerakan ala @aniesbaswedan #PeriksaData #DebatFinalPilkadaJKT",non_sara
430,Pasangan mana yang unggul dalam debat kandidat Gubernur-Wagub DKI Jakarta Malam Ini?,non_sara
431,Keluh Kesah Pedagang soal Pelebaran Trotoar Jakarta,non_sara
432,#MataNajwaDebatJakarta acara uda abis menurut kalian debat sapa yang betul-betul memaparkan prog dan solusi?,non_sara
433,RT @kompascom: Kasus Kicauan Ahmad Dhani Dilimpahkan ke Polres Metro Jakarta Selatan. ,non_sara
434,"""Kalah di Pilkada Bekasi, Ahmad Dhani Jadi Juru Kampanye Pasangan Anies-Sandi #NenengYes""",non_sara
435,jangan ada keberpihakan dalam badan hukum karena itu akan merusak demokrasi #important #MataNajwaDebatJakarta,non_sara
436,RT @kompascom: Bagaimana metode penarikan sampel hitung cepat yg dilakukan Litbang Kompas dlm Pilkada DKI Jakarta 2017? Simak disini,non_sara
437,RT @netmediatama: Perbincangan menarik di Quick Count Pilkada 2017 bersama @irakoesno. #NETPilkada ,non_sara
438,Habib Rizieq menyerukan kembali digelar Aksi Bela Islam berjilid-jilid jika pelaku penoda agama tak juga diproses hukum.,non_sara
439,Disediakan Ambulans untuk Pasien Mencoblos pada Pilkada DKI 2017,non_sara
440,Ya Allah! Anis dan Sandi bakal jadi Gubernur DKI Jakarta terpilih di tahun ini,non_sara
441,Presiden @jokowi menggunakan hak suaranya untuk Pilkada DKI Jakarta 2017 di TPS 4 Gambir Jakarta Pusat. #NETPilkada,non_sara
442,"""Debat Final Pilkada DKI Jakarta, Siapa yang Gagap, dan Siapa yang Tepat Menjawab - Adjat Sudradjat""",non_sara
443,Ira Koesno Didekati Anies-Sandi Lalu Marahi Pendukung Paslon Saat Debat Pilkada DKI,non_sara
444,19 April adalah saat yang penting bagi warga Jakarta untuk menentukan masa depan Ibukota,non_sara
445,"#SidangAhok dilanjutkan dengan rekaman yang memuat kampanye Ahok di DPP Nasdem dan juga Pulau Seribu. | @adrieedu ""Menurut Anda, Transportasi Online manakah dikatakan """"tarif murah, aman & nyaman"""" melayani ???""",non_sara
446,Nelayan Jakarta Sudah Disiapin Pulau Khusus oleh Pemda DKI #LunchBreak #SidangAhok,non_sara
447,Adakah Potensi Radikalisme di Pilgub DKI Jakarta? #LunchBreak #SidangAhok,non_sara
448,"""Siaran ulang #AhokDjarotDiRosi malam ini, saksikan yuk di @KompasTV #AhokDjarot #Temanahok""",non_sara
449,"""Pilkada Serentak, Megawati Hanya Minta Jangan ada Intimidasi dan Politik Uang""",non_sara
450,NKRI Negara dgn Penduduk Islam Terbesar,non_sara
451,"Jika Menang, Anies Siap Rangkul Paslon Lain Jika menang dalam kontestasi Pilkada""",non_sara
452,Basuki TP Ahok Wawancara informal dengan wartawan Balaikota,non_sara
453,"""Minggu Tenang Pilkada, Ahok Fokus Kerja di Balai Kota: Peresmian-peresmian RPTRA CSR ditunda.""",non_sara
454,Pagi Ini Polrestro Bekasi Gelar Pasukan Pilkada ,non_sara
455,Partai Nasdem Optimis Menang di Pilkada Serentak 2017 ,non_sara
456,"""Puluhan Personel Brimob Nunukan Diberangkatkan, Amankan Pilkada di Dua Provinsi""",non_sara
457,"""@Aktualco: Mahfud MD Heran, UU Pemda Sangat Jelas Tapi Mendagri Kekeh Pertahankan Ahok""",non_sara
458,"""Tuips, Ibu Sinta Nuriyah tidak pernah mengeluarkan pernyataan terkait pilkada DKI""",non_sara
459,""" Yoi... Yang Jelas Pemenangnya itu hanya satu pasang calon, buka dua apa lagi tiga. 1, 2 dan 3 memiliki Peluang yg sama""",non_sara
460,Agus-Sylvi Diprediksi Maju di Putaran Kedua Pilkada DKI versi Survey GRP,non_sara
461,""" Jelang Akhir Masa Tugas, Plt Gubernur DKI Akui Kinerja Ahok""",non_sara
462,Survei Terbaru: Anies-Sandi Melejit Jauh Tinggalkan Ahok-Djarot ,non_sara
463,TPS Paslon Pilkada DKI Akan Dijaga Ketat,non_sara
464,"""Artikel saya untuk Mas @pandji. Dari reklamasi, penggusuran, DP 0 Rupiah, OKE OCE, hingga """"figur pemersatu"""".""",non_sara
465,Semangat Pilkada! Untukmu pilihanmu dan untukku pilihanku #tetapahok,non_sara
466,"""Tapi perbedaan vital di reklamasi sama perumahan, justru gak bisa berkutik sama sekali.""",non_sara
467,Media Asing Menyorot Hasil Pilkada Jakarta,non_sara
468,Ahok Banyak Belajar di Pilkada DKI,non_sara
469,Ini Pelajaran yang Dipetik Ahok dari Pilkada DKI,non_sara
470,Ahok: Lupakan Semua Masalah Kampanye dan Pilkada,non_sara
471,Presiden Percaya Pilkada DKI Hasilkan Pemimpin Terbaik,non_sara
472,Kapolri Pastikan Pilkada DKI Berjalan Lancar dan Sejuk,non_sara
473,Pengamat: Pilkada DKI Panas Karena Parpol Sulit Disiplinkan Massa,non_sara
474,Parpol Pendukung Ahok-Djarot Komitmen Jaga Pilkada Damai,non_sara
475,"""Amankan Pilkada DKI, Polisi Terapkan Dua Sistem Pengamanan""",non_sara
476,Tiga Instansi Keluarkan Maklumat Larangan Mobilisasi Massa di Pilkada DKI,non_sara
477,"""Apapun itu, keberanian Ahok membongkar mafia anggaran menjadi tonggak penting menuju APBD yg kredibel dan akuntabel.""",non_sara
478,inilah wujud nasional-is-me dagangannya @pandji ... hebat! ,non_sara
479,"""Yang mendukung Mas Anies bukan berarti anti Pak Ahok, begitu Pula sebaliknya""",non_sara
480,"""Tuntut Keadilan Bagi Penista Agama, Puluhan Jawara Betawi Ikuti Aksi 212 Jilid II """,non_sara
481,Ke Bidara beli mangga. Pulang nye liwat Slipi. Jangan lupa ingetin tetangga. Untuk milih Agus sylvi. #7HariLagiMilihAHY #AgusBersamaUlama,non_sara
482,"Kemenag memang bukan kementerian agama Islam, tapi di Indonesia Islam adalah agama mayoritas",non_sara
483,"""@agusdansylvi: #DebatFinalPilkadaJKT Saya pilih nomor 1. Sektor informal akan dimajukan mas Agus dan Mpok Sylvi.",non_sara
484,"""@JTmor: Ahok pilihan terbaik untuk Jakarta",non_sara
485,Kementerian Agama telah menerbitkan KMA 183 tahun 2019 tentang Kurikulum Pendidikan Agama Islam dan Bahasa Arab di Madrasah.,non_sara
486,Ahok gagah kaya gatot kaca! #DebatFinalPilkadaJKT,non_sara
487,"""Saya pribadi bakal prefer kok muslim dengan kapabilitas, tetapi lihat kondisinya Ahok menjadi pilihan plg realistis buat kemajuan DKI""",non_sara
488,Sehatkan Warga DKI Melalui #JakartaBerlari Barulah Pembangunan Dapat Sejahterakan Warganya. #DebatFinalPilkadaJKT,non_sara
489,Upaya Anies-Sandi untuk mendukung perempuan menjadi pelaku UKM :) #DebatFinalPilkadaJKT,non_sara
490,Bagus nih ilustrasinya #DebatFinalPilkadaJKT ,non_sara
491,Jadilah orang yang bertanggung jawab atas segala tindakan anda. dengan demikian anda akan menuai hal yang positif. #SidangAhok,non_sara
492,"""#MataNajwaDebatJakarta terima kasih telah memberikan pendidikan demokrasi pada rakyat Indonesia, khususnya Jakarta.""",non_sara
493,jangan ada keberpihakan dalam badan hukum karena itu akan merusak demokrasi #important #MataNajwaDebatJakarta,non_sara
494,Kiranya Jakarta semakin baik. Selamat berjuang buat Pak Ahok dan Pak Anies ! #MataNajwaDebatJakarta,non_sara
495,Semua penganut agama harus dapet hak yang sama - Ahok #MataNajwaDebatJakarta,non_sara
496,Domisili gue di Jakpus bela-belain ke TPS yg berlokasi di Jakbar dgn bermodal e-KTP buat ikutan Pilkada 2017.,non_sara
497,Kiranya Jakarta semakin baik. Selamat berjuang buat Pak Ahok dan Pak Anies ! #MataNajwaDebatJakarta,non_sara
498,Bersyukur menutup kampanye hari ini dengan berdoa agar PILKADA DKI Jakarta pada 15 Februari 2017 berjalan dengan lancar,non_sara
499,"""Oke Oce akan menjadi brand dimana, semuanya menjadi OKe Oce, bahkan nanti ada kampung Oke Oce #debatfinalpilkadadki""",non_sara
500,Cerita Djarot ini diharapkan membuat para pendukung tetap berdamai. #debatfinalpilkadadki #temanahok #AniesSandi,non_sara
501,RT @anies_sandi: Bisa merangkul dan menegakkan hukum. Kepemimpinan itu hadir dengan memberikan contoh & perbuatan - @aniesbaswedan,non_sara
502,"""Hasil kerja Ahok Djarot sungai di Jakarta kembali normal, bersih dan enak dipandang""",non_sara
503,"""Ahok & Anies sama baiknya kok, sama bagusnya, sama okenya. Siapa yg kepilih yg menang tetap rakyat jakarta""",non_sara
504,"""Dan toleransi itu, ketika muslim bisa menjalankan perintah agamanya, dan non muslim juga bisa menjalankan agamanya.""",non_sara
505,Kalah atau menang #tetapahok. Terimakasih krn banyak ngasih pelajaran bagaimana kerja keras utk rakyat dgn bersih.,non_sara
506,Jangan pernah lelah mengabdi untuk Indonesia Pak @basuki_btp. #TetapAhok!,non_sara
507,TNI-Polri Bersinergi Jaga Keamanan Jelang Pilkada DKI TNI dan Polri terus bersin ,non_sara
508,Trima kasih pak uda bikin jakarta lebih baik selama bapak menjabat....,non_sara
509,@nu_online sikap yang jelas dan tegas demi ketertiban dan keamanan ibu kota negara menjelang pilkada dki jakarta,non_sara
510,Rencana Tuhan lebih baik dari rencana manusia. Mungkin Ahok bs bekerja lebih baik di posisi lain,non_sara
511,"""Terimakasih Pak Ahok @basuki_btp #tetapahok karena kita memang siap kalah, dan selamat buat Gubernur baru""",non_sara
512,LUCU !! Yuk Melihat AHOK Promosikan Musik Dangdut Kepada Tamu Mancanegara,non_sara
513,MANTAB !! AHOK dan Pemprov DKI Jakarta Terjunkan Alat Berat Untuk Keruk Sampah di Waduk Pluit,non_sara
514,"""Wlaupun kita tak kenal,saya yakini slama ini kamu tlah bkerja kras tuk sebuah nilai yg diperjuangkan.""",non_sara
515,"""RT @ahokdijegal: Kita mngkin bs mendukung dia dlm hal kejujuran dan niat baik utk melayani warga, tapi gantiin dia dlm hal pekerjaan""",non_sara
516,"""Janganlah karena pilkada dan kepentingan politik sesaat, persahabatan dan persaudaraan kita terputus | Kita adalah saudara.""",non_sara
517,Melayu jual negara kepada Cina,non_sara
518,Dan selamat atas kemenangannya untuk bapak Anies & Sandi. Semoga Jakarta bisa bersatu lagi,non_sara
519,Bangga masih memiliki putra bangsa seperti pak Basuki dan pak Jarot.,non_sara
520,"""Temen-temen, apapun pilihannya, masih ada kehidupan setelah pilkada. Mari saling merangkul & saatnya Jakarta maju dan bahagia bersama.""",non_sara
521,"""Selamat atas status barunya pak #Aniessandi, semangat ya pak, semoga semua sesuai dengan janjinya""",non_sara
522,"""Pak ahok @basukibtp tetep semangat yaaa, saya akan selalu menghargai kerja keras bapak dan saya ucapkan selamat atas kemenangan paslon nomor 3 yaitu #AniesSandi!""",non_sara
523,Terima kasih pak ahok pak djarot kami bangga pernah di pimpin sama bapak berdua...tetap semangat...sukses terus pak,non_sara
524,Terima kasih Pak Ahok-Djarot telah bersama kami beberapa tahun ini,non_sara
525,Sumarsono: Gaya Pak Ahok yg Kerja Keras Patut Dicontoh dan itu Bagus!!!,non_sara
526," Masyarakat Transportasi Jakarta dukung Ahok-Djarot,",non_sara
527,Saya selalu mendoakan yg terbaik untk bapak dan bapak juga mendapatkan banyak ucapan dari saudara di gaza palestina,non_sara
528,Selamat untk bpk @aniesbaswedan & @sandiagauno atas kemenangannya. Semoga allah memberkahi disetiap langkah yg bapak ambil aminnn salam3jari,non_sara
529,Mereka telah siap berikan yang terbaik di ajang debat terbuka!,non_sara
530,Semoga bapak bisa meneladani sosok bang yos gubernur jakarta yang sangat cinta @persijajkt,non_sara
531,"""Pemimpin yg baik pemimpin yg mengerti akan jiwa pemuda, lanjutkan pak @aniesbaswedan""",non_sara
532,kami disini mendukungmu untuk jakarta yg maju bukan hanya ekonomi nya tapi juga prestasi sepakbola nya,non_sara
533,"""Negara kita negara BHINEKA TUNGGAL IKA. jadi ga liat pemimpin dengan agama ,ras ,budaya""",non_sara
534,Dalam nama Tuhan Untuk jakarta yg lebih baik,non_sara
535,semangat buat pak Anies semoga selalu dalam rahmat tuhan YME,non_sara
536,semua warga DKI gunakan hak pilihmu....jangan takut kita smua warga yg punya hak dan sehat lahir batin,non_sara
537,semoga Tuhan memberikan seluruh masyarakat DKI jakarta keadilan sesuai pemimpin yg benar2 demi rakyat Amin.,non_sara
538,@AmbarwatiRexy Lega banget pasti mbaknya itu mewakili rakyat indonesia,non_sara
539,"@jokowi Indonesia butuh presiden baru, nanti 2024",non_sara
540,Maju terus pantang mundur.indonesia suka pemimpin seperti Jokowi,non_sara
541,"@TRANS7 saya kamu dia Tidak pernah bisa memilih dan meminta terlahir dr siapa, keturunan Beragama dan berwarna kulit apa....oleh karena itu hargailah org lain",non_sara
542,"@permadiaktivis Mungkin maksudnya baik, agar wisatawan muslim.tidak ragu untuk datang dan menikmati hidangan dan makanan khas Batak.",non_sara
543,"Dan jgn lupa sekalian ajak banser dan anshor yg sgt pancasilais,,sy yakin bisa meredam Papua atau Bintang Kejora.",non_sara
544,"Bagus sih, Tapi lebih bagus lagi kalau uang segitu dibelanjakan untuk kepentingan Nelayan & petani garam.",non_sara
545,@Fahrihamzah Cocok neh jadi ketua KPK,non_sara
546,@Fahrihamzah Dan korupsi sekali cabut hak politik nya.. Berlaku untuk semua WNI,non_sara
547,"@TirtoID Dia berjanji, dia tepati, baguslah, perkara yg lain, silakan nyinyir, tapi setidaknya komitmen dia dengan janjinya dipenuhi.",non_sara
548,"""agree pak @basuki_btp kekuasaan itu Tuhan yang kasih, walau dijatuhkan, Tuhan akan menaikkan :) #MataNajwaDebatJakarta""",non_sara
549,"""Mudah-mudahan Novel baswedan tidak alami kebutaan pada matanya. Kalau sampai buta, saya siap mendonorkan mata saya untuk dia.""",non_sara
550,"""Kalimat Penutup Anies Ambisius, Ahok Minta Maaf, Karakter Tidak Bisa Bohong. #DebatPilkadaDKI #DebatFinalPilkadaDKI""",non_sara
551,"""pertunjukan yang sangat membuat saya serius dan gak mau diganggu, selamat untuk pak @aniesbaswedan buat gagasan nya #MataNajwaDebatJakarta""",non_sara
552,"""Kami tdk akan terprovokasi dgn sentimen dan jualan SARA mu itu, karena kami cinta Indonesia #IklanAhokJahat""",non_sara
553,Hampir semua polling Anies - Sandi yang menang. Semoga hari H nya juga demikian. #AniesSandi,non_sara
554,"""Alhamdulillah ya Allah SWT Semoga jakarta punya gubernur baru yg lebih bersahaja, bersahabat utk semuanya #AniesSandi""",non_sara
555,Jelang larut semalam. Diskusi dengan aktifis Golkar tingkat kelurahan. Siap bergabung dalam pemenangan #AniesSandi,non_sara
556,Sosok Anies Sandi harus diakui sgt mengayomi. Sangat kompeten utk membangun kerukukan & kebhinekaan di Jakarta,non_sara
557,"""terimakasih Pak Anies pemaparan tentang DP 0 ,memberi solusi bagi warga jakarta yang ingin punya rumah dan tidak nyewa terus.""",non_sara
558,"""kalo pilih gubernur yg jujur, kerja nyata,anti korupsi,tegas,pinter,mlyani rakyat iklas & peduli pilih ahok djarot,..""",non_sara
559,muslim sedang diuji di negara yg mayoritas Islam..semoga kita smua bisa bersabar dan menahan utk tidak berbicara kasar sbg balasan,non_sara
560,"""Semoga pak basuki bisa jadi presiden,agar Indonesia lebih maju.""",non_sara
561,"""Allah SWT tdk butuh anda. Tapi Anda yang butuh Allah,Rezeki, hidup matimu. Allah yg tentukan. Mau khianati Allah? yakin gak nyesel? #SidangAhok""",non_sara
562,Ahok harus bebas demi hukum demi keadilan demi kelanjutan perbaikan DKI. Semoga hakim mmpunyai sense of justice,non_sara
563,"""Ahok dituntut 1 tahun penjara. Kemungkinan akan divonis bebas. Masalahnya, warga DKI terlanjur kehilangan pemimpin terbaik. #FreeAhok""",non_sara
564,Alhamdulillah tuntutan jaksa hanya 1 tahun masa percobaan 2 tahun yg artinya sbnrnya jaksa mengakui kalo Ahok itu tak bersalah #FreeAhok,non_sara
565,Bismillah Inshaa ALLAH Agus Sylvi menang Pilkada DKI 1putaran dan jadi pemimpin yg amanah dan mencintai rakyat jakarta.,non_sara
566,walau kalah tp aku tetap merasa terhormat mendukung BADJA #TerimakasihAhok,non_sara
567,Pak @basuki_btp saya hanya bantu menyampaikan. Sbg orang2 di sekitar Pak Ahok bisa menyampaikan ke beliau. @kurawa. #BlusukanAhok #Gue2,non_sara
568,"""pak ahok kalau anda jadi gubernur jangan lupa anda harus bangun provinsi Jambi buat lahan petani semua, dan jln kreta api jambi, riau, lampung",non_sara
569,"""biar kalah, tetap bangga. Sabar n iklas menerima nya. Masih bnyak jabatan lain untuk pak ahok. #TetapAhok""",non_sara
570,@basuki_btp sing sabar pak.. Simpen energi bapak untuk bagian lain Indonesia... Gusti Allah mboten sare pak...,non_sara
571, Lebih tambah jatuh hati deh jadinya Tak bisa berpaling ke pilihan yg lain Tetap ke pak ahok -Djarotlah yg terbaik,non_sara
572,Di Negara cina koruptor dipotong kepalanya. Di Negara Arab Saudi koruptor dipotong tangannya. Di Indonesia koruptor dipotong Masa tahanannya.,non_sara
573,""" kesimpulannya tuips, mari kita menangkan Agus Sylvi SATU Putaran, gak perlu pakai 2 putaran segala, cuma habiskan waktu""",non_sara
574,Seharusnya mah basuki sudah bebas ya kan? #FreeAhok ,non_sara
575,"""Kenapa debat @MataNajwa ini, Ahok makin keliatan diatas angin ya. Kliatan dia sangat menguasai problem solusi tata kelola Jakarta.""",non_sara
576,24% daripada manusia di planet ini merupakan penganut agama Islam. ,non_sara
577,"""pertunjukan yang sangat membuat saya serius dan gak mau diganggu, selamat untuk pak @aniesbaswedan buat gagasan nya #MataNajwaDebatJakarta""",non_sara
578,Jangan berpihak...melayani rakyat dengan sepenuh hati..Tuhan yang memberi kekuasaan.. Tuhan yang mengambil..-ahok#MataNajwaDebatJakarta,non_sara
579,"""Kenapa debat @MataNajwa ini, Ahok makin keliatan diatas angin ya. Kliatan dia sangat menguasai problem solusi tata kelola Jakarta.""",non_sara
580,"""Keberagaman itu datang dr hati terdalam, bukan dr pencitraan #Tetap3 #JKTBeragam""",non_sara
581,Salah satu indikator meningkatnya kualitas hidup warga Jkt adl terus bisa tersenyum seperti Pak Djarot malam ini,non_sara
582,Tontonan yg wajib ditunggu sehabis #DebatFinalPilkadaJKT,non_sara
583,"""Msh inget sm ibu penjual kue di balaikota, cm Pak Ahok yg tau klo si ibu sakit, ibu itu langsung diurus ke rs. Ini bukan pencitraan.""",non_sara
584,#DebatFinalPilkadaJKT kali ini keren.Biasanya ada sesi tanya-jawab Kali ini ada SESI CURHAT,non_sara
585,Mari berjuang bersama SBYudhoyono utk memenangkan #SaduddinDhani di #PilkadaKabBekasi2017 #BekasiSAH #BekasiBerjaya,non_sara
586,"""Jikapun aparatur bisa dibeli, kyai dan santri oplosan dibeli. Masih ada yng ASLI, siap MELAWAN KETIDAKADILAN""",non_sara
587,""" Klo semua mau jujur dan pake hati nurani, Ahok adlh yg terbaik buat Jakarta. Gubernur yg jujur dan benar2 perhatian pd warga""",non_sara
588,Pak Ahok the best aku salut sama pak orang nya sabar dengan cobaan dari tuhan Pak Ahok is the best,non_sara
589,"""Makasih Pak Ahok, sudah ajarkan kami makna peduli sama rakyat. Andai di masa depan saya dpt kesempatan""",non_sara
590,Semangat terus. Maju terus di dalam TUHAN. God Bless you more and forever bpk ahok dan family,non_sara
591,"""Selamat bertugas pak Anis, semoga Jakarta menjadi lebih baik lagi!""",non_sara
592,"""@aniesbaswedan @sandiuno selamat ya pak, kami tunggu program terealisasi. Jangan kecewakan Jakarta""",non_sara
593,Pak anies dan pak @sandiuno selamat ya sudah terpilih jd gubernur dan wagub Jakarta.,non_sara
594, Alhamdulillah sambutan antusias warga di tiap blusukan pak Ahok selalu real. Ngga ada settingan.,non_sara
595,Sampai detik ini pak ahok masih harapan terbesar saya #prayforjakarta,non_sara
596,Tuhan punya rencana yg indah buat Pak Ahok dan Pak Djarot,non_sara
597,Selamat dan terima kasih banyak untuk pak Ahok dan pak Djarot yg sudah menunjukan bahwa negara ini masih punya orang2 baik,non_sara
598,Terima kasih pak atas segala kebaikan untuk jakarta yang sudah kalian tancapkan di hati warga jakarta,non_sara
599,Pasti bapak anies sandi kemungkinan besar menang,non_sara
600,"""Terima kasih. Kepada pendukung kami, percayalah... Tuhan tahu yang terbaik. #JakartaPunyaSemua""",non_sara
601,Gubernur dan wakil gubernur terbaik yang pernah jakarta miliki.,non_sara
602,Mutiara tetap mutiara Pak Ahok Djarot. Tuhan pny rencana yg lebih dahsyat utk Bapak ber2 utk Indonesia. Maju terus.,non_sara
603,Tuhan percayakan hal yang lebih Besar lagi kepada Pak Ahok selain hanya menjadi Gubernur Dki jakarta.,non_sara
604,Aku akui pak ahok itu tangguh sekali dan apa adanya,non_sara
605,saya selalu mendukung dan berdoa untukmu ahokdjarot terimakasih,non_sara
606,Meski Badj? tak lagi menjadi pelayan rakyat...kami selalu berdoa terbaik buat Badja. Kami bangga pernah memiliki kalian.,non_sara
607,Mudah2han pak ahok jadi nomor satu di Indonesia,non_sara
608,saya bukan penduduk jakarta. tapi saya kagum pada sosok ahok dan jarot.allah memang punya rencana lain.selamat pada beliau,non_sara
609,Yang blm pada move on mending bsk piknik aja mumpung long weekend hehehe,non_sara
610,Gw yakin suatu saat pasti Pak @basuki_btp akan ada patungnya sebagai tanda jasa entah itu di indo atau di madame tussaud.,non_sara
611,"""Doa itu sebaiknya yg baik2. Karena Tuhan juga baik. Klo doa jelek jahat, akan berbalik ke diri yg mendoakan loh""",non_sara
612,"""#badja Jakarta tidak butuh kalian lagi, tapi Indonesia menunggu untuk pengabdian kalian.""",non_sara
613,"""#BesokGueAhok Karena Terbukti Dan Teruji Dari Segi Kerjanya,Ahok Untuk DKI Jakarta Lebih Baik Kemudian #TetapAhok""",non_sara
614,"""ga tinggal di Jakarta sih, tp 1 rumah ngotot banget dukung Pak @basuki_btp!""",non_sara
615,"""Sabar dulu jgn tergesa2 nagih, beliau belum dilantik baru bulan Oktober nanti.""",non_sara
616,Pak @aniesbaswedan knpa ngga mampir dulu ke tempat saya. Orangtua saya ngefans bgt,non_sara
617,Semoga @persijajkt lebih maju dengan adanya gubernur era baru.,non_sara
618,Tetap di masyarakat jakarta dan selalu membuat jakarta lebih baik.Dan hasilnya pun sudah terbukti,non_sara
619,saya sebagai masyarakat jakarta salut terhadap kepemimpinan pak ahok.,non_sara
620,Semua sayang ahok. Saya berharap ahok bisa jadi presiden selanjutnya bersama pak jokowi.,non_sara
621,Bukan lagi milik jakarta lagi ahok tapi milik kita untuk membangun jakarta lebih baik,non_sara
622,"""Pak Ahok, jadi cagub di Bekasi aja ya pak... Bekasi mau dipimpin orang seperti bapak, biar ada perubahan lebih baik @basukibtp""",non_sara
623,"""Semangat pak ahok , bapak sudah berjuang sekuat tenaga dan sudah berusaha melakukan yang terbaik, terima kasih pak""",non_sara
624,Terima Kasih pak sudah mengabdi dijakarta dengan segudang permintaan warga.,non_sara
625,"""Mungkin ada kata kata yang menyakitkan ya pak, tapi semoga itu menjadi semangat untuk bapak kedepannya.""",non_sara
626,Walaupun bapak tidak menang. Tapi saya menikmati kerja keras bapak selama menjabat. Terima kasih untuk bapak ahok.,non_sara
627,NGAK ADA NEGARA TIONGKOK DI INTERNASIONAL YANG ADA NEGARA CINA,non_sara
628,"""Gue lebih suka Ahok bantuin Jokowi ngurusin Indonesia agar lebih cepet maju, bukan hanya Jakarta.""",non_sara
629,"""Pak kok saya pngn peluk bapak sambil bilang """" pak tetap semangat ya, saya selalu mendoakan yg terbaik untuk bapak""""""",non_sara
630,saya bukan warga jakarta tp saya sering ke jakarta.....saya bangga jakarta pernah di pegang bapak. Jadi rapih pak sekarang.....,non_sara
631,Maka seyogyanya pilihanku #TetapAhok karna terlihat pencerahan pd sistem birokrasi.,non_sara
632,Pak ahok tetap menjadi gubenur dihatiku ....,non_sara
633,Dari lahir di Jakarta sampe detik ini baru gue liat kali & pintu air Manggarai bersih dari sampah ya pas jaman Jokowi sampe Ahok. #TetapAhok,non_sara
634,Gpp kalah. mungkin belom rejekinya ya pak. Bagi kami bapak tetap pemimpin yang jujur. Tetap berkarya nyata,non_sara
635,"""Selama 20 tahun tinggal di Jakarta, baru 5 tahun terakhir benar-benar terasa perubahan dan sadar kalau itu akitbat gubernurnya.""",non_sara
636,Aku cinta Pak Ahok. Terimakasih ya Pak atas jasa-jasa dan kerja nyatanya selama 5 tahun terakhir.,non_sara
637,Tetap semangat pak ahok.... terimakasih atas semua yg anda berikan untuk jakarta. sukses selalu buat pak ahok.,non_sara
638,Pak ahok kita tetap mendukung apapun yang terjadi,non_sara
639,Terima kasih banyak buat kinerja keras dari Pak Ahok dan team selama memimpin DKI Jakarta. Tetap semangat selalu Pak. God Bless Bapak & Family.,non_sara
640,"""Bapak ahok sosok yang saya banggakan, terimakasih pak sudah merubah jakarta.""",non_sara
641,"""semoga pak ahok selalu dlm lindungan tuhan, saya sayang sama pak ahok, pak ahok orang baik.""",non_sara
642,Terima kasih pak Basuki. Sampai kapan pun sejarah akan mencatat bapak membawa perubahan bagi kami warga jakarta,non_sara
643,"""Lanjutkan perjuangan Pak, Bapak orang baik pasti ditempatkan di tempat yg lebih baik juga.""",non_sara
644,Kau lah yang terhebat.. Karna kau lah kami mendapat inspirasi dan pengalaman yang sangat berharga.,non_sara
645,Buat Pak Ahok tetap berkarya pak. Masih ada kesempatan lebih baik di 2019,non_sara
646,Pak saya setuju kalo pak jadi gubenur karena kerja pak sangat bagus kerena kerja pak basuki tegas keluarga kami mendukung pak basuki,non_sara
